"","ID","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Response","Complain","Country","Income_fixed","Products","Amount"
"190",9264,1986,"Graduation","Married",79529,0,0,2014-04-27,1,1,4,8,9,2,"0","0","0","0","0","0","0","CA",79529,"Fish",73
"191",9264,1986,"Graduation","Married",79529,0,0,2014-04-27,1,1,4,8,9,2,"0","0","0","0","0","0","0","CA",79529,"Sweet",197
"192",9264,1986,"Graduation","Married",79529,0,0,2014-04-27,1,1,4,8,9,2,"0","0","0","0","0","0","0","CA",79529,"Gold",197
"193",5824,1972,"PhD","Together",34578,2,1,2014-04-11,1,1,1,0,2,6,"0","0","0","0","0","0","0","AUS",34578,"Wines",7
"194",5824,1972,"PhD","Together",34578,2,1,2014-04-11,1,1,1,0,2,6,"0","0","0","0","0","0","0","AUS",34578,"Fruits",0
"195",5824,1972,"PhD","Together",34578,2,1,2014-04-11,1,1,1,0,2,6,"0","0","0","0","0","0","0","AUS",34578,"Meat",1
"196",5824,1972,"PhD","Together",34578,2,1,2014-04-11,1,1,1,0,2,6,"0","0","0","0","0","0","0","AUS",34578,"Fish",0
"197",5824,1972,"PhD","Together",34578,2,1,2014-04-11,1,1,1,0,2,6,"0","0","0","0","0","0","0","AUS",34578,"Sweet",0
"198",5824,1972,"PhD","Together",34578,2,1,2014-04-11,1,1,1,0,2,6,"0","0","0","0","0","0","0","AUS",34578,"Gold",0
"199",5794,1974,"PhD","Married",46374,0,1,2014-03-17,1,3,7,1,7,8,"0","1","0","1","0","1","0","IND",46374,"Wines",408
"200",5794,1974,"PhD","Married",46374,0,1,2014-03-17,1,3,7,1,7,8,"0","1","0","1","0","1","0","IND",46374,"Fruits",0
"201",5794,1974,"PhD","Married",46374,0,1,2014-03-17,1,3,7,1,7,8,"0","1","0","1","0","1","0","IND",46374,"Meat",21
"202",5794,1974,"PhD","Married",46374,0,1,2014-03-17,1,3,7,1,7,8,"0","1","0","1","0","1","0","IND",46374,"Fish",0
"203",5794,1974,"PhD","Married",46374,0,1,2014-03-17,1,3,7,1,7,8,"0","1","0","1","0","1","0","IND",46374,"Sweet",0
"204",5794,1974,"PhD","Married",46374,0,1,2014-03-17,1,3,7,1,7,8,"0","1","0","1","0","1","0","IND",46374,"Gold",17
"205",3068,1990,"Graduation","Married",18351,0,0,2013-10-29,1,1,2,0,3,7,"0","0","0","0","0","0","0","SP",18351,"Wines",1
"206",3068,1990,"Graduation","Married",18351,0,0,2013-10-29,1,1,2,0,3,7,"0","0","0","0","0","0","0","SP",18351,"Fruits",12
"207",3068,1990,"Graduation","Married",18351,0,0,2013-10-29,1,1,2,0,3,7,"0","0","0","0","0","0","0","SP",18351,"Meat",9
"208",3068,1990,"Graduation","Married",18351,0,0,2013-10-29,1,1,2,0,3,7,"0","0","0","0","0","0","0","SP",18351,"Fish",0
"209",3068,1990,"Graduation","Married",18351,0,0,2013-10-29,1,1,2,0,3,7,"0","0","0","0","0","0","0","SP",18351,"Sweet",14
"210",3068,1990,"Graduation","Married",18351,0,0,2013-10-29,1,1,2,0,3,7,"0","0","0","0","0","0","0","SP",18351,"Gold",7
"211",7962,1987,"PhD","Single",95169,0,0,2013-10-09,1,1,4,3,4,1,"0","0","1","1","0","1","0","SP",95169,"Wines",1285
"212",7962,1987,"PhD","Single",95169,0,0,2013-10-09,1,1,4,3,4,1,"0","0","1","1","0","1","0","SP",95169,"Fruits",21
"213",7962,1987,"PhD","Single",95169,0,0,2013-10-09,1,1,4,3,4,1,"0","0","1","1","0","1","0","SP",95169,"Meat",449
"214",7962,1987,"PhD","Single",95169,0,0,2013-10-09,1,1,4,3,4,1,"0","0","1","1","0","1","0","SP",95169,"Fish",106
"215",7962,1987,"PhD","Single",95169,0,0,2013-10-09,1,1,4,3,4,1,"0","0","1","1","0","1","0","SP",95169,"Sweet",20
"216",7962,1987,"PhD","Single",95169,0,0,2013-10-09,1,1,4,3,4,1,"0","0","1","1","0","1","0","SP",95169,"Gold",20
"217",2681,1984,"2n Cycle","Married",65370,0,0,2013-08-01,1,1,2,3,13,1,"0","0","0","0","0","0","0","SP",65370,"Wines",71
"218",2681,1984,"2n Cycle","Married",65370,0,0,2013-08-01,1,1,2,3,13,1,"0","0","0","0","0","0","0","SP",65370,"Fruits",22
"219",2681,1984,"2n Cycle","Married",65370,0,0,2013-08-01,1,1,2,3,13,1,"0","0","0","0","0","0","0","SP",65370,"Meat",112
"220",2681,1984,"2n Cycle","Married",65370,0,0,2013-08-01,1,1,2,3,13,1,"0","0","0","0","0","0","0","SP",65370,"Fish",138
"221",2681,1984,"2n Cycle","Married",65370,0,0,2013-08-01,1,1,2,3,13,1,"0","0","0","0","0","0","0","SP",65370,"Sweet",89
"222",2681,1984,"2n Cycle","Married",65370,0,0,2013-08-01,1,1,2,3,13,1,"0","0","0","0","0","0","0","SP",65370,"Gold",29
"223",10141,1960,"Master","Divorced",39228,0,0,2013-05-10,1,1,0,0,3,4,"0","0","0","0","0","0","0","SA",39228,"Wines",7
"224",10141,1960,"Master","Divorced",39228,0,0,2013-05-10,1,1,0,0,3,4,"0","0","0","0","0","0","0","SA",39228,"Fruits",1
"225",10141,1960,"Master","Divorced",39228,0,0,2013-05-10,1,1,0,0,3,4,"0","0","0","0","0","0","0","SA",39228,"Meat",6
"226",10141,1960,"Master","Divorced",39228,0,0,2013-05-10,1,1,0,0,3,4,"0","0","0","0","0","0","0","SA",39228,"Fish",0
"227",10141,1960,"Master","Divorced",39228,0,0,2013-05-10,1,1,0,0,3,4,"0","0","0","0","0","0","0","SA",39228,"Sweet",3
"228",10141,1960,"Master","Divorced",39228,0,0,2013-05-10,1,1,0,0,3,4,"0","0","0","0","0","0","0","SA",39228,"Gold",3
"229",3725,1961,"PhD","Single",84865,0,0,2013-05-09,1,1,2,4,9,4,"0","1","1","1","1","1","0","SP",84865,"Wines",1248
"230",3725,1961,"PhD","Single",84865,0,0,2013-05-09,1,1,2,4,9,4,"0","1","1","1","1","1","0","SP",84865,"Fruits",16
"231",3725,1961,"PhD","Single",84865,0,0,2013-05-09,1,1,2,4,9,4,"0","1","1","1","1","1","0","SP",84865,"Meat",349
"232",3725,1961,"PhD","Single",84865,0,0,2013-05-09,1,1,2,4,9,4,"0","1","1","1","1","1","0","SP",84865,"Fish",43
"233",3725,1961,"PhD","Single",84865,0,0,2013-05-09,1,1,2,4,9,4,"0","1","1","1","1","1","0","SP",84865,"Sweet",16
"234",3725,1961,"PhD","Single",84865,0,0,2013-05-09,1,1,2,4,9,4,"0","1","1","1","1","1","0","SP",84865,"Gold",16
"235",3767,1968,"Graduation","Married",61314,0,1,2013-04-25,1,2,5,5,12,3,"0","0","0","0","0","0","0","SP",61314,"Wines",378
"236",3767,1968,"Graduation","Married",61314,0,1,2013-04-25,1,2,5,5,12,3,"0","0","0","0","0","0","0","SP",61314,"Fruits",0
"237",3767,1968,"Graduation","Married",61314,0,1,2013-04-25,1,2,5,5,12,3,"0","0","0","0","0","0","0","SP",61314,"Meat",189
"238",3767,1968,"Graduation","Married",61314,0,1,2013-04-25,1,2,5,5,12,3,"0","0","0","0","0","0","0","SP",61314,"Fish",97
"239",3767,1968,"Graduation","Married",61314,0,1,2013-04-25,1,2,5,5,12,3,"0","0","0","0","0","0","0","SP",61314,"Sweet",172
"240",3767,1968,"Graduation","Married",61314,0,1,2013-04-25,1,2,5,5,12,3,"0","0","0","0","0","0","0","SP",61314,"Gold",172
"241",5585,1972,"Graduation","Single",21359,1,0,2013-04-20,1,2,2,0,3,8,"0","0","0","0","0","1","0","CA",21359,"Wines",12
"242",5585,1972,"Graduation","Single",21359,1,0,2013-04-20,1,2,2,0,3,8,"0","0","0","0","0","1","0","CA",21359,"Fruits",2
"243",5585,1972,"Graduation","Single",21359,1,0,2013-04-20,1,2,2,0,3,8,"0","0","0","0","0","1","0","CA",21359,"Meat",17
"244",5585,1972,"Graduation","Single",21359,1,0,2013-04-20,1,2,2,0,3,8,"0","0","0","0","0","1","0","CA",21359,"Fish",6
"245",5585,1972,"Graduation","Single",21359,1,0,2013-04-20,1,2,2,0,3,8,"0","0","0","0","0","1","0","CA",21359,"Sweet",1
"246",5585,1972,"Graduation","Single",21359,1,0,2013-04-20,1,2,2,0,3,8,"0","0","0","0","0","1","0","CA",21359,"Gold",10
"247",7030,1955,"PhD","Married",66465,0,1,2013-03-30,1,3,11,9,12,6,"0","0","0","1","0","0","0","SP",66465,"Wines",1200
"248",7030,1955,"PhD","Married",66465,0,1,2013-03-30,1,3,11,9,12,6,"0","0","0","1","0","0","0","SP",66465,"Fruits",0
"249",7030,1955,"PhD","Married",66465,0,1,2013-03-30,1,3,11,9,12,6,"0","0","0","1","0","0","0","SP",66465,"Meat",204
"250",7030,1955,"PhD","Married",66465,0,1,2013-03-30,1,3,11,9,12,6,"0","0","0","1","0","0","0","SP",66465,"Fish",38
"251",7030,1955,"PhD","Married",66465,0,1,2013-03-30,1,3,11,9,12,6,"0","0","0","1","0","0","0","SP",66465,"Sweet",29
"252",7030,1955,"PhD","Married",66465,0,1,2013-03-30,1,3,11,9,12,6,"0","0","0","1","0","0","0","SP",66465,"Gold",14
"253",1524,1983,"2n Cycle","Single",81698,0,0,2013-03-01,1,1,8,2,5,5,"0","0","0","1","0","1","0","SP",81698,"Wines",709
"254",1524,1983,"2n Cycle","Single",81698,0,0,2013-03-01,1,1,8,2,5,5,"0","0","0","1","0","1","0","SP",81698,"Fruits",45
"255",1524,1983,"2n Cycle","Single",81698,0,0,2013-03-01,1,1,8,2,5,5,"0","0","0","1","0","1","0","SP",81698,"Meat",115
"256",1524,1983,"2n Cycle","Single",81698,0,0,2013-03-01,1,1,8,2,5,5,"0","0","0","1","0","1","0","SP",81698,"Fish",30
"257",1524,1983,"2n Cycle","Single",81698,0,0,2013-03-01,1,1,8,2,5,5,"0","0","0","1","0","1","0","SP",81698,"Sweet",160
"258",1524,1983,"2n Cycle","Single",81698,0,0,2013-03-01,1,1,8,2,5,5,"0","0","0","1","0","1","0","SP",81698,"Gold",45
"259",3657,1986,"Graduation","Single",39146,1,0,2013-02-14,1,3,4,0,4,8,"0","0","0","0","0","0","0","SP",39146,"Wines",94
"260",3657,1986,"Graduation","Single",39146,1,0,2013-02-14,1,3,4,0,4,8,"0","0","0","0","0","0","0","SP",39146,"Fruits",1
"261",3657,1986,"Graduation","Single",39146,1,0,2013-02-14,1,3,4,0,4,8,"0","0","0","0","0","0","0","SP",39146,"Meat",33
"262",3657,1986,"Graduation","Single",39146,1,0,2013-02-14,1,3,4,0,4,8,"0","0","0","0","0","0","0","SP",39146,"Fish",13
"263",3657,1986,"Graduation","Single",39146,1,0,2013-02-14,1,3,4,0,4,8,"0","0","0","0","0","0","0","SP",39146,"Sweet",12
"264",3657,1986,"Graduation","Single",39146,1,0,2013-02-14,1,3,4,0,4,8,"0","0","0","0","0","0","0","SP",39146,"Gold",12
"265",5740,1970,"2n Cycle","Divorced",25959,1,1,2013-02-14,1,2,1,2,2,6,"0","0","0","0","0","1","0","SP",25959,"Wines",4
"266",5740,1970,"2n Cycle","Divorced",25959,1,1,2013-02-14,1,2,1,2,2,6,"0","0","0","0","0","1","0","SP",25959,"Fruits",2
"267",5740,1970,"2n Cycle","Divorced",25959,1,1,2013-02-14,1,2,1,2,2,6,"0","0","0","0","0","1","0","SP",25959,"Meat",12
"268",5740,1970,"2n Cycle","Divorced",25959,1,1,2013-02-14,1,2,1,2,2,6,"0","0","0","0","0","1","0","SP",25959,"Fish",7
"269",5740,1970,"2n Cycle","Divorced",25959,1,1,2013-02-14,1,2,1,2,2,6,"0","0","0","0","0","1","0","SP",25959,"Sweet",5
"270",5740,1970,"2n Cycle","Divorced",25959,1,1,2013-02-14,1,2,1,2,2,6,"0","0","0","0","0","1","0","SP",25959,"Gold",26
"271",9595,1961,"Graduation","Together",64260,0,0,2013-01-11,1,1,4,5,4,3,"0","0","0","0","0","1","0","SP",64260,"Wines",539
"272",9595,1961,"Graduation","Together",64260,0,0,2013-01-11,1,1,4,5,4,3,"0","0","0","0","0","1","0","SP",64260,"Fruits",169
"273",9595,1961,"Graduation","Together",64260,0,0,2013-01-11,1,1,4,5,4,3,"0","0","0","0","0","1","0","SP",64260,"Meat",816
"274",9595,1961,"Graduation","Together",64260,0,0,2013-01-11,1,1,4,5,4,3,"0","0","0","0","0","1","0","SP",64260,"Fish",20
"275",9595,1961,"Graduation","Together",64260,0,0,2013-01-11,1,1,4,5,4,3,"0","0","0","0","0","1","0","SP",64260,"Sweet",0
"276",9595,1961,"Graduation","Together",64260,0,0,2013-01-11,1,1,4,5,4,3,"0","0","0","0","0","1","0","SP",64260,"Gold",30
"277",3158,1973,"Graduation","Married",32300,1,0,2013-01-03,1,1,1,0,3,8,"0","0","0","0","0","0","0","SP",32300,"Wines",13
"278",3158,1973,"Graduation","Married",32300,1,0,2013-01-03,1,1,1,0,3,8,"0","0","0","0","0","0","0","SP",32300,"Fruits",3
"279",3158,1973,"Graduation","Married",32300,1,0,2013-01-03,1,1,1,0,3,8,"0","0","0","0","0","0","0","SP",32300,"Meat",6
"280",3158,1973,"Graduation","Married",32300,1,0,2013-01-03,1,1,1,0,3,8,"0","0","0","0","0","0","0","SP",32300,"Fish",6
"281",3158,1973,"Graduation","Married",32300,1,0,2013-01-03,1,1,1,0,3,8,"0","0","0","0","0","0","0","SP",32300,"Sweet",5
"282",3158,1973,"Graduation","Married",32300,1,0,2013-01-03,1,1,1,0,3,8,"0","0","0","0","0","0","0","SP",32300,"Gold",6
"283",5114,1965,"Master","Married",74806,0,1,2012-12-19,1,2,5,4,5,4,"0","0","0","0","0","0","0","AUS",74806,"Wines",670
"284",5114,1965,"Master","Married",74806,0,1,2012-12-19,1,2,5,4,5,4,"0","0","0","0","0","0","0","AUS",74806,"Fruits",9
"285",5114,1965,"Master","Married",74806,0,1,2012-12-19,1,2,5,4,5,4,"0","0","0","0","0","0","0","AUS",74806,"Meat",249
"286",5114,1965,"Master","Married",74806,0,1,2012-12-19,1,2,5,4,5,4,"0","0","0","0","0","0","0","AUS",74806,"Fish",0
"287",5114,1965,"Master","Married",74806,0,1,2012-12-19,1,2,5,4,5,4,"0","0","0","0","0","0","0","AUS",74806,"Sweet",28
"288",5114,1965,"Master","Married",74806,0,1,2012-12-19,1,2,5,4,5,4,"0","0","0","0","0","0","0","AUS",74806,"Gold",9
"289",340,1970,"Graduation","Divorced",72967,0,1,2012-12-15,1,2,7,2,8,5,"1","0","0","0","0","1","0","GER",72967,"Wines",158
"290",340,1970,"Graduation","Divorced",72967,0,1,2012-12-15,1,2,7,2,8,5,"1","0","0","0","0","1","0","GER",72967,"Fruits",35
"291",340,1970,"Graduation","Divorced",72967,0,1,2012-12-15,1,2,7,2,8,5,"1","0","0","0","0","1","0","GER",72967,"Meat",179
"292",340,1970,"Graduation","Divorced",72967,0,1,2012-12-15,1,2,7,2,8,5,"1","0","0","0","0","1","0","GER",72967,"Fish",0
"293",340,1970,"Graduation","Divorced",72967,0,1,2012-12-15,1,2,7,2,8,5,"1","0","0","0","0","1","0","GER",72967,"Sweet",0
"294",340,1970,"Graduation","Divorced",72967,0,1,2012-12-15,1,2,7,2,8,5,"1","0","0","0","0","1","0","GER",72967,"Gold",125
"295",8805,1960,"Graduation","Single",48904,0,1,2012-12-02,1,4,7,2,4,8,"0","0","0","0","0","0","0","US",48904,"Wines",283
"296",8805,1960,"Graduation","Single",48904,0,1,2012-12-02,1,4,7,2,4,8,"0","0","0","0","0","0","0","US",48904,"Fruits",10
"297",8805,1960,"Graduation","Single",48904,0,1,2012-12-02,1,4,7,2,4,8,"0","0","0","0","0","0","0","US",48904,"Meat",38
"298",8805,1960,"Graduation","Single",48904,0,1,2012-12-02,1,4,7,2,4,8,"0","0","0","0","0","0","0","US",48904,"Fish",0
"299",8805,1960,"Graduation","Single",48904,0,1,2012-12-02,1,4,7,2,4,8,"0","0","0","0","0","0","0","US",48904,"Sweet",13
"300",8805,1960,"Graduation","Single",48904,0,1,2012-12-02,1,4,7,2,4,8,"0","0","0","0","0","0","0","US",48904,"Gold",27
"301",1241,1984,"2n Cycle","Married",14796,1,0,2012-09-17,1,2,1,0,3,9,"0","0","0","0","0","1","0","GER",14796,"Wines",13
"302",1241,1984,"2n Cycle","Married",14796,1,0,2012-09-17,1,2,1,0,3,9,"0","0","0","0","0","1","0","GER",14796,"Fruits",3
"303",1241,1984,"2n Cycle","Married",14796,1,0,2012-09-17,1,2,1,0,3,9,"0","0","0","0","0","1","0","GER",14796,"Meat",8
"304",1241,1984,"2n Cycle","Married",14796,1,0,2012-09-17,1,2,1,0,3,9,"0","0","0","0","0","1","0","GER",14796,"Fish",7
"305",1241,1984,"2n Cycle","Married",14796,1,0,2012-09-17,1,2,1,0,3,9,"0","0","0","0","0","1","0","GER",14796,"Sweet",4
"306",1241,1984,"2n Cycle","Married",14796,1,0,2012-09-17,1,2,1,0,3,9,"0","0","0","0","0","1","0","GER",14796,"Gold",16
"307",1402,1954,"Master","Married",66991,0,0,2012-09-11,1,3,4,8,6,3,"0","0","0","0","0","0","0","GER",66991,"Wines",496
"308",1402,1954,"Master","Married",66991,0,0,2012-09-11,1,3,4,8,6,3,"0","0","0","0","0","0","0","GER",66991,"Fruits",36
"309",1402,1954,"Master","Married",66991,0,0,2012-09-11,1,3,4,8,6,3,"0","0","0","0","0","0","0","GER",66991,"Meat",460
"310",1402,1954,"Master","Married",66991,0,0,2012-09-11,1,3,4,8,6,3,"0","0","0","0","0","0","0","GER",66991,"Fish",189
"311",1402,1954,"Master","Married",66991,0,0,2012-09-11,1,3,4,8,6,3,"0","0","0","0","0","0","0","GER",66991,"Sweet",60
"312",1402,1954,"Master","Married",66991,0,0,2012-09-11,1,3,4,8,6,3,"0","0","0","0","0","0","0","GER",66991,"Gold",12
"313",7264,1978,"2n Cycle","Single",52195,2,1,2014-05-12,2,1,1,0,2,8,"0","0","0","0","0","0","0","SA",52195,"Wines",12
"314",7264,1978,"2n Cycle","Single",52195,2,1,2014-05-12,2,1,1,0,2,8,"0","0","0","0","0","0","0","SA",52195,"Fruits",0
"315",7264,1978,"2n Cycle","Single",52195,2,1,2014-05-12,2,1,1,0,2,8,"0","0","0","0","0","0","0","SA",52195,"Meat",4
"316",7264,1978,"2n Cycle","Single",52195,2,1,2014-05-12,2,1,1,0,2,8,"0","0","0","0","0","0","0","SA",52195,"Fish",0
"317",7264,1978,"2n Cycle","Single",52195,2,1,2014-05-12,2,1,1,0,2,8,"0","0","0","0","0","0","0","SA",52195,"Sweet",0
"318",7264,1978,"2n Cycle","Single",52195,2,1,2014-05-12,2,1,1,0,2,8,"0","0","0","0","0","0","0","SA",52195,"Gold",1
"319",1619,1956,"Graduation","Married",90369,0,0,2014-04-28,2,1,4,6,6,1,"0","0","0","0","0","1","0","SP",90369,"Wines",292
"320",1619,1956,"Graduation","Married",90369,0,0,2014-04-28,2,1,4,6,6,1,"0","0","0","0","0","1","0","SP",90369,"Fruits",51
"321",1619,1956,"Graduation","Married",90369,0,0,2014-04-28,2,1,4,6,6,1,"0","0","0","0","0","1","0","SP",90369,"Meat",981
"322",1619,1956,"Graduation","Married",90369,0,0,2014-04-28,2,1,4,6,6,1,"0","0","0","0","0","1","0","SP",90369,"Fish",224
"323",1619,1956,"Graduation","Married",90369,0,0,2014-04-28,2,1,4,6,6,1,"0","0","0","0","0","1","0","SP",90369,"Sweet",23
"324",1619,1956,"Graduation","Married",90369,0,0,2014-04-28,2,1,4,6,6,1,"0","0","0","0","0","1","0","SP",90369,"Gold",17
"325",6398,1974,"Basic","Married",18393,1,0,2014-03-29,2,2,3,0,3,8,"0","0","0","0","0","0","0","SP",18393,"Wines",7
"326",6398,1974,"Basic","Married",18393,1,0,2014-03-29,2,2,3,0,3,8,"0","0","0","0","0","0","0","SP",18393,"Fruits",10
"327",6398,1974,"Basic","Married",18393,1,0,2014-03-29,2,2,3,0,3,8,"0","0","0","0","0","0","0","SP",18393,"Meat",13
"328",6398,1974,"Basic","Married",18393,1,0,2014-03-29,2,2,3,0,3,8,"0","0","0","0","0","0","0","SP",18393,"Fish",16
"329",6398,1974,"Basic","Married",18393,1,0,2014-03-29,2,2,3,0,3,8,"0","0","0","0","0","0","0","SP",18393,"Sweet",0
"330",6398,1974,"Basic","Married",18393,1,0,2014-03-29,2,2,3,0,3,8,"0","0","0","0","0","0","0","SP",18393,"Gold",4
"331",1857,1952,"Graduation","Single",47139,1,1,2014-03-06,2,2,2,1,2,7,"0","0","0","0","0","1","0","SP",47139,"Wines",46
"332",1857,1952,"Graduation","Single",47139,1,1,2014-03-06,2,2,2,1,2,7,"0","0","0","0","0","1","0","SP",47139,"Fruits",0
"333",1857,1952,"Graduation","Single",47139,1,1,2014-03-06,2,2,2,1,2,7,"0","0","0","0","0","1","0","SP",47139,"Meat",12
"334",1857,1952,"Graduation","Single",47139,1,1,2014-03-06,2,2,2,1,2,7,"0","0","0","0","0","1","0","SP",47139,"Fish",0
"335",1857,1952,"Graduation","Single",47139,1,1,2014-03-06,2,2,2,1,2,7,"0","0","0","0","0","1","0","SP",47139,"Sweet",2
"336",1857,1952,"Graduation","Single",47139,1,1,2014-03-06,2,2,2,1,2,7,"0","0","0","0","0","1","0","SP",47139,"Gold",23
"337",4877,1973,"Master","Married",38576,0,1,2014-03-04,2,1,1,0,3,7,"0","0","0","0","0","0","0","IND",38576,"Wines",34
"338",4877,1973,"Master","Married",38576,0,1,2014-03-04,2,1,1,0,3,7,"0","0","0","0","0","0","0","IND",38576,"Fruits",0
"339",4877,1973,"Master","Married",38576,0,1,2014-03-04,2,1,1,0,3,7,"0","0","0","0","0","0","0","IND",38576,"Meat",7
"340",4877,1973,"Master","Married",38576,0,1,2014-03-04,2,1,1,0,3,7,"0","0","0","0","0","0","0","IND",38576,"Fish",0
"341",4877,1973,"Master","Married",38576,0,1,2014-03-04,2,1,1,0,3,7,"0","0","0","0","0","0","0","IND",38576,"Sweet",0
"342",4877,1973,"Master","Married",38576,0,1,2014-03-04,2,1,1,0,3,7,"0","0","0","0","0","0","0","IND",38576,"Gold",0
"343",3066,1975,"PhD","Together",61905,0,1,2014-02-04,2,2,4,2,4,5,"0","0","0","0","0","0","0","SA",61905,"Wines",167
"344",3066,1975,"PhD","Together",61905,0,1,2014-02-04,2,2,4,2,4,5,"0","0","0","0","0","0","0","SA",61905,"Fruits",0
"345",3066,1975,"PhD","Together",61905,0,1,2014-02-04,2,2,4,2,4,5,"0","0","0","0","0","0","0","SA",61905,"Meat",43
"346",3066,1975,"PhD","Together",61905,0,1,2014-02-04,2,2,4,2,4,5,"0","0","0","0","0","0","0","SA",61905,"Fish",6
"347",3066,1975,"PhD","Together",61905,0,1,2014-02-04,2,2,4,2,4,5,"0","0","0","0","0","0","0","SA",61905,"Sweet",2
"348",3066,1975,"PhD","Together",61905,0,1,2014-02-04,2,2,4,2,4,5,"0","0","0","0","0","0","0","SA",61905,"Gold",13
"349",10286,1962,"Graduation","Married",83715,0,0,2014-02-03,2,1,2,8,13,0,"0","0","0","0","0","0","0","SA",83715,"Wines",318
"350",10286,1962,"Graduation","Married",83715,0,0,2014-02-03,2,1,2,8,13,0,"0","0","0","0","0","0","0","SA",83715,"Fruits",8
"351",10286,1962,"Graduation","Married",83715,0,0,2014-02-03,2,1,2,8,13,0,"0","0","0","0","0","0","0","SA",83715,"Meat",407
"352",10286,1962,"Graduation","Married",83715,0,0,2014-02-03,2,1,2,8,13,0,"0","0","0","0","0","0","0","SA",83715,"Fish",150
"353",10286,1962,"Graduation","Married",83715,0,0,2014-02-03,2,1,2,8,13,0,"0","0","0","0","0","0","0","SA",83715,"Sweet",35
"354",10286,1962,"Graduation","Married",83715,0,0,2014-02-03,2,1,2,8,13,0,"0","0","0","0","0","0","0","SA",83715,"Gold",8
"355",1992,1964,"Graduation","Married",60597,0,1,2014-01-01,2,4,2,2,8,7,"0","0","0","1","0","1","0","SP",60597,"Wines",522
"356",1992,1964,"Graduation","Married",60597,0,1,2014-01-01,2,4,2,2,8,7,"0","0","0","1","0","1","0","SP",60597,"Fruits",0
"357",1992,1964,"Graduation","Married",60597,0,1,2014-01-01,2,4,2,2,8,7,"0","0","0","1","0","1","0","SP",60597,"Meat",257
"358",1992,1964,"Graduation","Married",60597,0,1,2014-01-01,2,4,2,2,8,7,"0","0","0","1","0","1","0","SP",60597,"Fish",32
"359",1992,1964,"Graduation","Married",60597,0,1,2014-01-01,2,4,2,2,8,7,"0","0","0","1","0","1","0","SP",60597,"Sweet",16
"360",1992,1964,"Graduation","Married",60597,0,1,2014-01-01,2,4,2,2,8,7,"0","0","0","1","0","1","0","SP",60597,"Gold",66
"361",4246,1982,"Master","Single",6560,0,0,2013-12-12,2,0,1,0,1,17,"0","0","0","0","0","0","0","SP",6560,"Wines",67
"362",4246,1982,"Master","Single",6560,0,0,2013-12-12,2,0,1,0,1,17,"0","0","0","0","0","0","0","SP",6560,"Fruits",11
"363",4246,1982,"Master","Single",6560,0,0,2013-12-12,2,0,1,0,1,17,"0","0","0","0","0","0","0","SP",6560,"Meat",26
"364",4246,1982,"Master","Single",6560,0,0,2013-12-12,2,0,1,0,1,17,"0","0","0","0","0","0","0","SP",6560,"Fish",4
"365",4246,1982,"Master","Single",6560,0,0,2013-12-12,2,0,1,0,1,17,"0","0","0","0","0","0","0","SP",6560,"Sweet",3
"366",4246,1982,"Master","Single",6560,0,0,2013-12-12,2,0,1,0,1,17,"0","0","0","0","0","0","0","SP",6560,"Gold",262
"367",10623,1961,"Master","Together",48330,0,1,2013-11-15,2,1,1,0,3,5,"0","0","0","0","0","0","0","SP",48330,"Wines",28
"368",10623,1961,"Master","Together",48330,0,1,2013-11-15,2,1,1,0,3,5,"0","0","0","0","0","0","0","SP",48330,"Fruits",0
"369",10623,1961,"Master","Together",48330,0,1,2013-11-15,2,1,1,0,3,5,"0","0","0","0","0","0","0","SP",48330,"Meat",4
"370",10623,1961,"Master","Together",48330,0,1,2013-11-15,2,1,1,0,3,5,"0","0","0","0","0","0","0","SP",48330,"Fish",0
"371",10623,1961,"Master","Together",48330,0,1,2013-11-15,2,1,1,0,3,5,"0","0","0","0","0","0","0","SP",48330,"Sweet",0
"372",10623,1961,"Master","Together",48330,0,1,2013-11-15,2,1,1,0,3,5,"0","0","0","0","0","0","0","SP",48330,"Gold",0
"373",4867,1968,"PhD","Single",38236,1,1,2013-09-20,2,4,3,0,4,7,"0","0","0","0","0","0","0","SP",38236,"Wines",58
"374",4867,1968,"PhD","Single",38236,1,1,2013-09-20,2,4,3,0,4,7,"0","0","0","0","0","0","0","SP",38236,"Fruits",0
"375",4867,1968,"PhD","Single",38236,1,1,2013-09-20,2,4,3,0,4,7,"0","0","0","0","0","0","0","SP",38236,"Meat",18
"376",4867,1968,"PhD","Single",38236,1,1,2013-09-20,2,4,3,0,4,7,"0","0","0","0","0","0","0","SP",38236,"Fish",2
